"","Mail","Gifts","CnGf_1_Amount","TestGroup1","Gender","St","Type","Class","Left","Middle","Right","Largest","Last","LGDate","FY13","FY14","Class1","FY1314","log13","log14","logLast","newdate","TG","TestGroup1B","TestGroup1C","TestGroup1D","Baselinell"
"677",0,0,0,"A",2,1,0,1950,150,100,50,39,25,344,25,0,65,0,3.25809653802148,0,3.25809653802148,16349,"A",0,0,0,-0.407968238326283
"678",0,0,0,"A",2,0,0,1963,900,600,300,47,300,386,0,300,52,0,0,5.70711026474888,5.70711026474888,16307,"A",0,0,0,-0.407968238326283
"679",1,1,10,"C",2,0,0,1956,75,50,25,39,10,111,10,0,59,0,2.39789527279837,0,2.39789527279837,16582,"C",0,1,0,-1.09362474715707
"680",0,1,25,"D",2,0,0,1961,50,25,10,39,10,355,0,10,54,0,0,2.39789527279837,2.39789527279837,16338,"D",0,0,1,-1.09362474715707
"681",1,1,100,"B",1,1,1,1970,300,200,100,9,100,433,100,100,45,10000,4.61512051684126,4.61512051684126,4.61512051684126,16260,"B",1,0,0,-1.09362474715707
"682",0,0,0,"A",2,0,0,1968,450,300,150,22,25,281,100,25,47,2500,4.61512051684126,3.25809653802148,3.25809653802148,16412,"A",0,0,0,-0.407968238326283
"683",0,0,0,"A",2,0,0,1973,150,100,50,46,25,110,0,0,42,0,0,0,3.25809653802148,16583,"A",0,0,0,-0.407968238326283
"684",0,1,100,"C",2,0,0,1976,375,325,250,40,200,400,200,0,39,0,5.30330490805908,0,5.30330490805908,16293,"C",0,1,0,-1.09362474715707
"685",0,0,0,"C",2,0,0,1976,150,125,100,9,100,369,0,0,39,0,0,0,4.61512051684126,16324,"C",0,1,0,-0.407968238326283
"686",0,0,0,"A",2,1,1,1996,175,125,75,70,50,159,50,50,19,2500,3.93182563272433,3.93182563272433,3.93182563272433,16534,"A",0,0,0,-0.407968238326283
"687",0,1,150,"A",2,0,0,1980,450,300,150,22,50,455,0,200,35,0,0,5.30330490805908,3.93182563272433,16238,"A",0,0,0,-1.09362474715707
"688",0,0,0,"A",2,1,1,2001,300,200,100,9,100,262,0,100,14,0,0,4.61512051684126,4.61512051684126,16431,"A",0,0,0,-0.407968238326283
"689",0,0,0,"A",2,1,0,1980,300,200,100,9,100,354,100,0,35,0,4.61512051684126,0,4.61512051684126,16339,"A",0,0,0,-0.407968238326283
"690",1,1,250,"A",2,0,0,1979,600,400,200,34,200,47,100,200,36,20000,4.61512051684126,5.30330490805908,5.30330490805908,16646,"A",0,0,0,-1.09362474715707
"691",1,1,100,"B",2,0,1,1982,300,200,100,9,100,73,200,200,33,40000,5.30330490805908,5.30330490805908,4.61512051684126,16620,"B",1,0,0,-1.09362474715707
"692",1,1,100,"C",1,1,0,1999,200,150,125,16,125,250,100,125,16,12500,4.61512051684126,4.83628190695148,4.83628190695148,16443,"C",0,1,0,-1.09362474715707
"693",1,1,25,"C",2,1,0,1951,200,150,125,16,100,490,100,300,64,30000,4.61512051684126,5.70711026474888,4.61512051684126,16203,"C",0,1,0,-1.09362474715707
"694",1,1,350,"A",2,1,1,1971,900,600,300,47,300,304,275,300,44,82500,5.62040086571715,5.70711026474888,5.70711026474888,16389,"A",0,0,0,-1.09362474715707
"695",0,0,0,"A",2,1,1,1983,300,200,100,9,50,162,50,0,32,0,3.93182563272433,0,3.93182563272433,16531,"A",0,0,0,-0.407968238326283
"696",0,1,100,"B",2,1,0,1975,300,200,100,9,100,317,100,0,40,0,4.61512051684126,0,4.61512051684126,16376,"B",1,0,0,-1.09362474715707
"697",0,0,0,"C",2,1,0,1999,75,50,25,39,25,452,25,25,16,625,3.25809653802148,3.25809653802148,3.25809653802148,16241,"C",0,1,0,-0.407968238326283
"698",0,1,100,"B",2,1,0,1977,300,200,100,9,100,327,50,100,38,5000,3.93182563272433,4.61512051684126,4.61512051684126,16366,"B",1,0,0,-1.09362474715707
"699",0,1,100,"C",2,1,0,1981,150,125,100,9,100,396,100,100,34,10000,4.61512051684126,4.61512051684126,4.61512051684126,16297,"C",0,1,0,-1.09362474715707
"700",0,0,0,"C",1,1,0,1994,125,100,75,70,50,312,50,0,21,0,3.93182563272433,0,3.93182563272433,16381,"C",0,1,0,-0.407968238326283
"701",0,1,100,"A",2,1,0,1986,600,400,200,34,100,297,200,300,29,60000,5.30330490805908,5.70711026474888,4.61512051684126,16396,"A",0,0,0,-1.09362474715707
"702",1,1,200,"C",2,1,1,1993,800,600,500,62,250,70,200,250,22,50000,5.30330490805908,5.52545293913178,5.52545293913178,16623,"C",0,1,0,-1.09362474715707
"703",1,1,200,"D",2,0,1,1951,300,200,100,34,200,238,200,200,64,40000,5.30330490805908,5.30330490805908,5.30330490805908,16455,"D",0,0,1,-1.09362474715707
"704",0,1,25,"A",2,1,0,1947,150,100,50,39,25,233,25,25,68,625,3.25809653802148,3.25809653802148,3.25809653802148,16460,"A",0,0,0,-1.09362474715707
"705",0,1,100,"A",2,0,0,1956,600,400,200,34,100,182,30,100,59,3000,3.43398720448515,4.61512051684126,4.61512051684126,16511,"A",0,0,0,-1.09362474715707
"706",0,0,0,"B",2,0,0,1970,75,50,25,39,25,406,25,0,45,0,3.25809653802148,0,3.25809653802148,16287,"B",1,0,0,-0.407968238326283
"707",1,1,50,"B",2,1,1,1969,75,50,25,39,25,488,25,25,46,625,3.25809653802148,3.25809653802148,3.25809653802148,16205,"B",1,0,0,-1.09362474715707
"708",0,0,0,"A",2,0,0,1963,150,100,50,61,50,210,0,50,52,0,0,3.93182563272433,3.93182563272433,16483,"A",0,0,0,-0.407968238326283
"709",0,0,0,"D",2,0,0,1962,300,200,100,34,50,336,50,0,53,0,3.93182563272433,0,3.93182563272433,16357,"D",0,0,1,-0.407968238326283
"710",0,1,100,"C",1,1,1,1969,150,125,100,9,100,181,100,200,46,20000,4.61512051684126,5.30330490805908,4.61512051684126,16512,"C",0,1,0,-1.09362474715707
"711",0,0,0,"B",2,1,0,1992,75,50,25,39,25,473,25,0,23,0,3.25809653802148,0,3.25809653802148,16220,"B",1,0,0,-0.407968238326283
"712",1,1,100,"C",2,1,0,1983,225,200,150,22,100,41,100,100,32,10000,4.61512051684126,4.61512051684126,4.61512051684126,16652,"C",0,1,0,-1.09362474715707
"713",1,1,100,"B",2,0,0,1983,300,200,100,9,100,531,100,100,32,10000,4.61512051684126,4.61512051684126,4.61512051684126,16162,"B",1,0,0,-1.09362474715707
"714",0,1,300,"C",2,1,0,1988,800,600,500,62,200,549,200,200,27,40000,5.30330490805908,5.30330490805908,5.30330490805908,16144,"C",0,1,0,-1.09362474715707
"715",0,0,0,"A",2,0,1,1986,150,100,50,61,50,285,0,50,29,0,0,3.93182563272433,3.93182563272433,16408,"A",0,0,0,-0.407968238326283
"716",0,1,350,"C",2,1,0,1989,150,125,100,9,100,419,100,0,26,0,4.61512051684126,0,4.61512051684126,16274,"C",0,1,0,-1.09362474715707
"717",0,1,100,"C",2,0,0,1981,225,200,150,22,100,337,0,100,34,0,0,4.61512051684126,4.61512051684126,16356,"C",0,1,0,-1.09362474715707
"718",0,0,0,"D",2,0,0,1983,150,100,50,9,100,433,100,100,32,10000,4.61512051684126,4.61512051684126,4.61512051684126,16260,"D",0,0,1,-0.407968238326283
"719",0,0,0,"D",2,0,0,1986,450,300,150,47,300,537,0,300,29,0,0,5.70711026474888,5.70711026474888,16156,"D",0,0,1,-0.407968238326283
"720",0,0,0,"C",2,1,0,1989,1500,1000,500,2,250,374,250,0,26,0,5.52545293913178,0,5.52545293913178,16319,"C",0,1,0,-0.407968238326283
"721",0,1,25,"C",2,1,0,1988,75,50,25,30,20,538,0,20,27,0,0,3.04452243772342,3.04452243772342,16155,"C",0,1,0,-1.09362474715707
"722",0,0,0,"C",2,0,1,2001,100,75,50,61,50,135,0,50,14,0,0,3.93182563272433,3.93182563272433,16558,"C",0,1,0,-0.407968238326283
"723",1,1,10,"A",2,0,0,1949,150,100,50,61,20,82,75,30,66,2250,4.33073334028633,3.43398720448515,3.04452243772342,16611,"A",0,0,0,-1.09362474715707
"724",0,1,100,"B",2,0,0,1963,300,200,100,9,100,411,0,100,52,0,0,4.61512051684126,4.61512051684126,16282,"B",1,0,0,-1.09362474715707
"725",1,1,50,"C",2,0,1,1969,100,75,50,61,35,433,25,35,46,875,3.25809653802148,3.58351893845611,3.58351893845611,16260,"C",0,1,0,-1.09362474715707
"726",0,0,0,"B",2,0,0,1958,300,200,100,9,100,144,100,200,57,20000,4.61512051684126,5.30330490805908,4.61512051684126,16549,"B",1,0,0,-0.407968238326283
"727",0,0,0,"C",2,1,0,1969,150,125,100,9,100,170,100,0,46,0,4.61512051684126,0,4.61512051684126,16523,"C",0,1,0,-0.407968238326283
"728",0,1,50,"C",1,1,1,1969,100,75,50,61,50,14,0,50,46,0,0,3.93182563272433,3.93182563272433,16679,"C",0,1,0,-1.09362474715707
"729",0,0,0,"D",2,NA,1,1993,450,300,150,47,300,219,300,300,22,90000,5.70711026474888,5.70711026474888,5.70711026474888,16474,"D",0,0,1,-0.407968238326283
"730",1,1,25,"C",2,1,1,1980,125,100,75,70,20,345,30,50,35,1500,3.43398720448515,3.93182563272433,3.04452243772342,16348,"C",0,1,0,-1.09362474715707
"731",0,1,100,"A",2,0,1,1982,300,200,100,9,100,50,50,100,33,5000,3.93182563272433,4.61512051684126,4.61512051684126,16643,"A",0,0,0,-1.09362474715707
"732",0,0,0,"A",2,1,1,1971,300,200,100,9,100,45,0,0,44,0,0,0,4.61512051684126,16648,"A",0,0,0,-0.407968238326283
"733",0,1,100,"B",2,0,0,1975,300,200,100,9,100,215,100,100,40,10000,4.61512051684126,4.61512051684126,4.61512051684126,16478,"B",1,0,0,-1.09362474715707
"734",0,1,25,"A",2,1,1,1990,150,100,50,46,25,529,25,25,25,625,3.25809653802148,3.25809653802148,3.25809653802148,16164,"A",0,0,0,-1.09362474715707
"735",0,0,0,"C",2,1,1,1995,150,125,100,9,100,306,0,100,20,0,0,4.61512051684126,4.61512051684126,16387,"C",0,1,0,-0.407968238326283
"736",1,1,20,"B",2,1,1,1986,150,100,50,61,20,294,0,20,29,0,0,3.04452243772342,3.04452243772342,16399,"B",1,0,0,-1.09362474715707
"737",0,0,0,"A",2,0,1,1991,450,300,150,22,100,35,100,0,24,0,4.61512051684126,0,4.61512051684126,16658,"A",0,0,0,-0.407968238326283
"738",0,0,0,"B",2,0,1,1992,150,100,50,61,50,77,50,0,23,0,3.93182563272433,0,3.93182563272433,16616,"B",1,0,0,-0.407968238326283
"739",0,0,0,"C",2,0,0,1945,300,250,200,34,100,123,100,0,70,0,4.61512051684126,0,4.61512051684126,16570,"C",0,1,0,-0.407968238326283
"740",0,1,250,"D",2,0,0,1969,600,350,175,51,250,418,0,250,46,0,0,5.52545293913178,5.52545293913178,16275,"D",0,0,1,-1.09362474715707
"741",1,1,300,"C",2,1,0,1952,1500,1000,500,18,150,299,150,150,63,22500,5.01727983681492,5.01727983681492,5.01727983681492,16394,"C",0,1,0,-1.09362474715707
"742",0,1,40,"C",1,1,0,1950,100,75,50,55,40,442,40,40,65,1600,3.71357206670431,3.71357206670431,3.71357206670431,16251,"C",0,1,0,-1.09362474715707
"743",0,0,0,"A",2,1,0,1953,300,200,100,9,100,104,100,200,62,20000,4.61512051684126,5.30330490805908,4.61512051684126,16589,"A",0,0,0,-0.407968238326283
"744",0,0,0,"B",2,0,0,1957,150,100,50,61,30,63,30,0,58,0,3.43398720448515,0,3.43398720448515,16630,"B",1,0,0,-0.407968238326283
"745",1,1,25,"A",2,0,1,1978,150,100,50,46,25,432,25,0,37,0,3.25809653802148,0,3.25809653802148,16261,"A",0,0,0,-1.09362474715707
"746",1,1,200,"A",2,1,0,1983,600,400,200,34,200,159,200,400,32,80000,5.30330490805908,5.99396142730657,5.30330490805908,16534,"A",0,0,0,-1.09362474715707
"747",0,0,0,"C",2,1,0,1982,300,250,200,34,200,367,0,200,33,0,0,5.30330490805908,5.30330490805908,16326,"C",0,1,0,-0.407968238326283
"748",0,0,0,"B",2,0,1,1991,75,50,25,39,25,399,25,50,24,1250,3.25809653802148,3.93182563272433,3.25809653802148,16294,"B",1,0,0,-0.407968238326283
"749",0,0,0,"B",2,0,1,1986,100,75,50,46,25,61,30,25,29,750,3.43398720448515,3.25809653802148,3.25809653802148,16632,"B",1,0,0,-0.407968238326283
"750",0,0,0,"B",1,0,1,1986,300,200,100,9,100,506,0,100,29,0,0,4.61512051684126,4.61512051684126,16187,"B",1,0,0,-0.407968238326283
"751",0,0,0,"A",2,1,1,1997,300,200,100,9,100,154,100,100,18,10000,4.61512051684126,4.61512051684126,4.61512051684126,16539,"A",0,0,0,-0.407968238326283
"752",0,0,0,"A",1,0,1,1992,150,100,50,39,25,271,0,25,23,0,0,3.25809653802148,3.25809653802148,16422,"A",0,0,0,-0.407968238326283
"753",1,1,200,"B",2,0,0,1954,800,500,250,40,100,399,200,200,61,40000,5.30330490805908,5.30330490805908,4.61512051684126,16294,"B",1,0,0,-1.09362474715707
"754",0,0,0,"C",2,1,0,1954,125,100,75,65,50,170,50,0,61,0,3.93182563272433,0,3.93182563272433,16523,"C",0,1,0,-0.407968238326283
"755",0,0,0,"A",2,1,0,1954,150,100,50,61,50,78,50,50,61,2500,3.93182563272433,3.93182563272433,3.93182563272433,16615,"A",0,0,0,-0.407968238326283
"756",0,0,0,"C",2,0,0,1955,450,375,300,47,300,44,300,300,60,90000,5.70711026474888,5.70711026474888,5.70711026474888,16649,"C",0,1,0,-0.407968238326283
"757",0,0,0,"C",2,0,0,1959,100,75,50,61,50,155,50,0,56,0,3.93182563272433,0,3.93182563272433,16538,"C",0,1,0,-0.407968238326283
"758",0,0,0,"B",2,1,1,1972,150,100,50,61,50,438,0,0,43,0,0,0,3.93182563272433,16255,"B",1,0,0,-0.407968238326283
"759",0,0,0,"A",1,0,0,1970,375,250,125,16,30,108,30,0,45,0,3.43398720448515,0,3.43398720448515,16585,"A",0,0,0,-0.407968238326283
"760",0,0,0,"A",2,0,0,1960,150,100,50,39,25,15,25,0,55,0,3.25809653802148,0,3.25809653802148,16678,"A",0,0,0,-0.407968238326283
"761",1,1,25,"B",2,0,0,1961,300,200,100,9,25,457,0,25,54,0,0,3.25809653802148,3.25809653802148,16236,"B",1,0,0,-1.09362474715707
"762",0,1,100,"A",2,0,0,1959,300,200,100,9,100,329,75,100,56,7500,4.33073334028633,4.61512051684126,4.61512051684126,16364,"A",0,0,0,-1.09362474715707
"763",1,1,50,"B",2,0,0,1960,300,200,100,9,50,2,50,50,55,2500,3.93182563272433,3.93182563272433,3.93182563272433,16691,"B",1,0,0,-1.09362474715707
"764",1,1,25,"C",2,1,0,1974,100,75,50,61,25,21,25,25,41,625,3.25809653802148,3.25809653802148,3.25809653802148,16672,"C",0,1,0,-1.09362474715707
"765",0,0,0,"C",2,1,0,1963,100,75,50,61,50,503,0,50,52,0,0,3.93182563272433,3.93182563272433,16190,"C",0,1,0,-0.407968238326283
"766",0,0,0,"C",2,0,0,1968,150,125,100,9,100,232,100,0,47,0,4.61512051684126,0,4.61512051684126,16461,"C",0,1,0,-0.407968238326283
"767",0,1,200,"A",2,0,0,1967,800,500,250,40,200,305,250,200,48,50000,5.52545293913178,5.30330490805908,5.30330490805908,16388,"A",0,0,0,-1.09362474715707
"768",0,0,0,"C",2,1,0,1963,150,125,100,9,25,476,25,125,52,3125,3.25809653802148,4.83628190695148,3.25809653802148,16217,"C",0,1,0,-0.407968238326283
"769",1,1,100,"B",2,0,0,1977,300,200,100,9,100,315,100,100,38,10000,4.61512051684126,4.61512051684126,4.61512051684126,16378,"B",1,0,0,-1.09362474715707
"770",1,1,25,"A",2,0,1,1970,150,100,50,50,35,447,35,35,45,1225,3.58351893845611,3.58351893845611,3.58351893845611,16246,"A",0,0,0,-1.09362474715707
"771",0,0,0,"A",1,1,1,1990,150,100,50,30,20,93,20,0,25,0,3.04452243772342,0,3.04452243772342,16600,"A",0,0,0,-0.407968238326283
"772",0,0,250,"A",2,0,0,1977,900,600,300,47,250,55,250,250,38,62500,5.52545293913178,5.52545293913178,5.52545293913178,16638,"A",0,0,0,-0.407968238326283
"773",0,0,0,"C",1,1,0,1981,200,150,125,16,100,292,100,100,34,10000,4.61512051684126,4.61512051684126,4.61512051684126,16401,"C",0,1,0,-0.407968238326283
"774",0,0,0,"B",2,0,0,1976,1500,1000,500,62,300,183,0,0,39,0,0,0,5.70711026474888,16510,"B",1,0,0,-0.407968238326283
"775",0,0,0,"C",1,1,0,1997,100,75,50,61,50,407,0,0,18,0,0,0,3.93182563272433,16286,"C",0,1,0,-0.407968238326283
"776",0,1,100,"C",2,1,0,1953,375,325,250,40,100,179,150,100,62,15000,5.01727983681492,4.61512051684126,4.61512051684126,16514,"C",0,1,0,-1.09362474715707
"777",0,0,0,"D",2,1,0,1990,150,100,50,9,100,447,0,100,25,0,0,4.61512051684126,4.61512051684126,16246,"D",0,0,1,-0.407968238326283
"778",1,1,100,"C",2,0,1,1990,150,125,100,9,100,433,100,100,25,10000,4.61512051684126,4.61512051684126,4.61512051684126,16260,"C",0,1,0,-1.09362474715707
"779",1,1,100,"A",2,1,0,1949,300,200,100,9,100,259,200,200,66,40000,5.30330490805908,5.30330490805908,4.61512051684126,16434,"A",0,0,0,-1.09362474715707
"780",0,0,0,"B",2,1,0,1953,450,300,150,22,100,432,100,0,62,0,4.61512051684126,0,4.61512051684126,16261,"B",1,0,0,-0.407968238326283
"781",0,0,0,"D",2,0,0,1952,150,100,50,9,50,48,0,0,63,0,0,0,3.93182563272433,16645,"D",0,0,1,-0.407968238326283
"782",0,1,10,"B",2,0,0,1957,50,25,10,8,10,551,10,10,58,100,2.39789527279837,2.39789527279837,2.39789527279837,16142,"B",1,0,0,-1.09362474715707
"783",0,0,0,"C",2,1,0,1962,100,75,50,61,50,79,50,0,53,0,3.93182563272433,0,3.93182563272433,16614,"C",0,1,0,-0.407968238326283
"784",1,1,25,"A",2,1,0,1963,150,100,50,39,25,492,25,25,52,625,3.25809653802148,3.25809653802148,3.25809653802148,16201,"A",0,0,0,-1.09362474715707
"785",0,1,250,"A",2,0,0,1963,300,200,100,9,100,265,0,100,52,0,0,4.61512051684126,4.61512051684126,16428,"A",0,0,0,-1.09362474715707
"786",0,1,25,"B",1,1,1,1968,75,50,25,39,25,159,25,50,47,1250,3.25809653802148,3.93182563272433,3.25809653802148,16534,"B",1,0,0,-1.09362474715707
"787",1,1,400,"A",2,1,0,1970,1500,1000,500,62,400,537,400,400,45,160000,5.99396142730657,5.99396142730657,5.99396142730657,16156,"A",0,0,0,-1.09362474715707
"788",0,1,100,"C",2,0,0,1967,300,250,200,34,200,109,30,200,48,6000,3.43398720448515,5.30330490805908,5.30330490805908,16584,"C",0,1,0,-1.09362474715707
"789",0,0,0,"C",2,1,0,1970,150,125,100,9,100,376,0,150,45,0,0,5.01727983681492,4.61512051684126,16317,"C",0,1,0,-0.407968238326283
"790",0,1,100,"C",2,1,0,1970,150,125,100,9,100,337,100,100,45,10000,4.61512051684126,4.61512051684126,4.61512051684126,16356,"C",0,1,0,-1.09362474715707
"791",0,1,50,"B",2,1,0,1979,300,200,100,9,50,371,50,50,36,2500,3.93182563272433,3.93182563272433,3.93182563272433,16322,"B",1,0,0,-1.09362474715707
"792",1,1,500,"A",2,1,1,1987,800,500,250,40,100,313,150,100,28,15000,5.01727983681492,4.61512051684126,4.61512051684126,16380,"A",0,0,0,-1.09362474715707
"793",0,0,0,"A",2,0,0,1985,375,250,125,16,100,39,0,0,30,0,0,0,4.61512051684126,16654,"A",0,0,0,-0.407968238326283
"794",0,1,10,"A",1,1,0,1995,150,100,50,8,10,264,0,10,20,0,0,2.39789527279837,2.39789527279837,16429,"A",0,0,0,-1.09362474715707
"795",0,0,0,"B",2,0,1,1996,450,300,150,22,100,286,0,0,19,0,0,0,4.61512051684126,16407,"B",1,0,0,-0.407968238326283
"796",0,0,0,"B",1,1,1,1997,150,100,50,61,50,432,50,0,18,0,3.93182563272433,0,3.93182563272433,16261,"B",1,0,0,-0.407968238326283
"797",0,0,0,"C",2,1,0,1952,600,500,400,56,400,118,400,400,63,160000,5.99396142730657,5.99396142730657,5.99396142730657,16575,"C",0,1,0,-0.407968238326283
"798",0,0,0,"B",2,0,0,1946,300,200,100,9,50,233,100,50,69,5000,4.61512051684126,3.93182563272433,3.93182563272433,16460,"B",1,0,0,-0.407968238326283
"799",0,0,0,"C",2,0,0,1958,150,125,100,9,100,7,0,0,57,0,0,0,4.61512051684126,16686,"C",0,1,0,-0.407968238326283
"800",0,0,0,"C",2,0,0,1953,75,50,25,30,10,150,10,10,62,100,2.39789527279837,2.39789527279837,2.39789527279837,16543,"C",0,1,0,-0.407968238326283
"801",1,1,150,"D",2,1,0,1951,225,150,75,22,50,463,0,125,64,0,0,4.83628190695148,3.93182563272433,16230,"D",0,0,1,-1.09362474715707
"802",0,0,0,"B",2,1,0,1975,150,100,50,61,50,442,0,50,40,0,0,3.93182563272433,3.93182563272433,16251,"B",1,0,0,-0.407968238326283
"803",0,0,0,"B",2,1,0,1961,75,50,25,39,20,301,20,0,54,0,3.04452243772342,0,3.04452243772342,16392,"B",1,0,0,-0.407968238326283
"804",0,1,100,"C",2,1,0,1969,150,125,100,9,100,173,0,100,46,0,0,4.61512051684126,4.61512051684126,16520,"C",0,1,0,-1.09362474715707
"805",0,0,0,"C",2,0,0,1963,100,75,50,61,25,360,20,75,52,1500,3.04452243772342,4.33073334028633,3.25809653802148,16333,"C",0,1,0,-0.407968238326283
"806",0,0,0,"C",2,0,0,1963,150,125,100,9,100,299,0,100,52,0,0,4.61512051684126,4.61512051684126,16394,"C",0,1,0,-0.407968238326283
"807",0,0,0,"D",2,0,0,1962,150,100,50,9,50,267,25,50,53,1250,3.25809653802148,3.93182563272433,3.93182563272433,16426,"D",0,0,1,-0.407968238326283
"808",0,1,50,"B",2,0,1,1969,300,200,100,9,50,47,50,50,46,2500,3.93182563272433,3.93182563272433,3.93182563272433,16646,"B",1,0,0,-1.09362474715707
"809",0,1,10,"B",2,1,0,1963,150,100,50,61,50,386,10,50,52,500,2.39789527279837,3.93182563272433,3.93182563272433,16307,"B",1,0,0,-1.09362474715707
"810",0,0,0,"D",2,0,0,1969,375,250,125,40,100,476,100,100,46,10000,4.61512051684126,4.61512051684126,4.61512051684126,16217,"D",0,0,1,-0.407968238326283
"811",0,0,0,"C",2,1,0,1972,100,75,50,61,50,433,0,50,43,0,0,3.93182563272433,3.93182563272433,16260,"C",0,1,0,-0.407968238326283
"812",0,0,0,"C",2,1,0,1975,150,125,100,9,100,427,100,0,40,0,4.61512051684126,0,4.61512051684126,16266,"C",0,1,0,-0.407968238326283
"813",0,0,0,"A",2,0,0,1974,150,100,50,61,50,132,50,100,41,5000,3.93182563272433,4.61512051684126,3.93182563272433,16561,"A",0,0,0,-0.407968238326283
"814",1,1,50,"C",2,0,0,1972,100,75,50,61,50,303,50,0,43,0,3.93182563272433,0,3.93182563272433,16390,"C",0,1,0,-1.09362474715707
"815",0,0,0,"D",2,1,1,1979,250,175,100,24,75,54,0,0,36,0,0,0,4.33073334028633,16639,"D",0,0,1,-0.407968238326283
"816",0,0,0,"C",2,1,0,1983,150,125,100,9,50,165,0,50,32,0,0,3.93182563272433,3.93182563272433,16528,"C",0,1,0,-0.407968238326283
"817",1,1,100,"C",2,1,1,1992,300,250,200,34,200,88,0,0,23,0,0,0,5.30330490805908,16605,"C",0,1,0,-1.09362474715707
"818",0,0,0,"A",1,1,1,1988,300,200,100,9,100,498,0,0,27,0,0,0,4.61512051684126,16195,"A",0,0,0,-0.407968238326283
"819",0,1,50,"B",2,1,0,1988,150,100,50,61,50,97,50,0,27,0,3.93182563272433,0,3.93182563272433,16596,"B",1,0,0,-1.09362474715707
"820",0,0,0,"B",1,1,0,1996,300,200,100,9,100,167,100,0,19,0,4.61512051684126,0,4.61512051684126,16526,"B",1,0,0,-0.407968238326283
"821",0,1,50,"A",2,0,1,1997,150,100,50,61,50,517,50,0,18,0,3.93182563272433,0,3.93182563272433,16176,"A",0,0,0,-1.09362474715707
"822",0,1,20,"C",2,0,0,1952,100,75,50,50,20,428,20,20,63,400,3.04452243772342,3.04452243772342,3.04452243772342,16265,"C",0,1,0,-1.09362474715707
"823",0,0,0,"A",2,0,0,1952,425,275,150,19,100,476,200,100,63,20000,5.30330490805908,4.61512051684126,4.61512051684126,16217,"A",0,0,0,-0.407968238326283
"824",0,0,0,"C",2,0,0,1950,150,125,100,9,75,203,0,0,65,0,0,0,4.33073334028633,16490,"C",0,1,0,-0.407968238326283
"825",0,0,0,"C",2,1,0,1951,450,375,300,47,300,21,0,300,64,0,0,5.70711026474888,5.70711026474888,16672,"C",0,1,0,-0.407968238326283
"826",1,1,25,"B",2,1,0,1957,100,75,50,43,25,447,25,25,58,625,3.25809653802148,3.25809653802148,3.25809653802148,16246,"B",1,0,0,-1.09362474715707
"827",0,0,0,"C",2,0,0,1959,125,100,75,70,25,542,25,0,56,0,3.25809653802148,0,3.25809653802148,16151,"C",0,1,0,-0.407968238326283
"828",1,1,100,"A",2,0,1,1969,300,200,100,9,100,304,100,100,46,10000,4.61512051684126,4.61512051684126,4.61512051684126,16389,"A",0,0,0,-1.09362474715707
"829",0,0,0,"C",1,1,1,1968,150,125,100,9,100,298,50,100,47,5000,3.93182563272433,4.61512051684126,4.61512051684126,16395,"C",0,1,0,-0.407968238326283
"830",0,0,0,"A",2,0,0,1974,300,200,100,9,100,329,50,100,41,5000,3.93182563272433,4.61512051684126,4.61512051684126,16364,"A",0,0,0,-0.407968238326283
"831",1,1,50,"C",2,0,0,1985,225,200,150,22,150,388,150,0,30,0,5.01727983681492,0,5.01727983681492,16305,"C",0,1,0,-1.09362474715707
"832",0,0,0,"C",2,1,0,1988,100,75,50,61,25,2,0,50,27,0,0,3.93182563272433,3.25809653802148,16691,"C",0,1,0,-0.407968238326283
"833",0,0,0,"B",2,1,1,1989,125,100,50,57,35,432,35,0,26,0,3.58351893845611,0,3.58351893845611,16261,"B",1,0,0,-0.407968238326283
"834",0,1,100,"B",2,0,1,1973,300,200,100,9,100,21,0,100,42,0,0,4.61512051684126,4.61512051684126,16672,"B",1,0,0,-1.09362474715707
